scaler,method,k,n_components,n_neighbors,min_dist,metric,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Standard,KMeans,6,3,30,0.1,correlation,,,0.34394019842147827,1448.2152099609375,0.951901556155097
Standard,GMM,7,3,30,0.1,correlation,24246.36193319397,23849.8671875,0.32828348875045776,1328.6734619140625,0.9726325077859764
Standard,KMeans,7,3,30,0.1,correlation,,,0.36617279052734375,1540.86962890625,0.9205746477919335
Standard,GMM,2,3,30,0.1,euclidean,25548.423853207398,25439.244140625,0.31229302287101746,1138.0693359375,1.3210728486834287
Standard,KMeans,2,3,30,0.1,euclidean,,,0.3213050961494446,1180.012451171875,1.3303082873249288
Standard,GMM,3,3,30,0.1,euclidean,24325.138812954712,24158.49609375,0.351288765668869,1227.253662109375,1.0298048407275322
Standard,KMeans,3,3,30,0.1,euclidean,,,0.3989425301551819,1571.360595703125,0.9196324909733322
Standard,GMM,4,3,30,0.1,euclidean,24014.771741452027,23790.666015625,0.3253420889377594,1308.2340087890625,1.1071929103856082
Standard,KMeans,4,3,30,0.1,euclidean,,,0.3509465456008911,1483.3341064453125,1.0434236809485142
Standard,GMM,5,3,30,0.1,euclidean,23806.21326369934,23524.64453125,0.3016066551208496,1159.1539306640625,1.1843712399512167
Standard,KMeans,5,3,30,0.1,euclidean,,,0.329667866230011,1290.361572265625,1.1658038865439329
Standard,GMM,6,3,30,0.1,euclidean,23312.020020321655,22972.98828125,0.309282511472702,1041.3341064453125,1.0816521341479575
Standard,KMeans,6,3,30,0.1,euclidean,,,0.3491663336753845,1275.0357666015625,1.0073558225469001
Standard,GMM,7,3,30,0.1,euclidean,23048.15490194397,22651.66015625,0.3470413386821747,1346.3375244140625,0.9935971677303187
Standard,KMeans,7,3,30,0.1,euclidean,,,0.3634141981601715,1473.611572265625,0.9593903238153071
Standard,GMM,2,3,30,0.2,correlation,26710.859400082398,26601.6796875,0.3224383592605591,1193.171875,1.3034216155715188
Standard,KMeans,2,3,30,0.2,correlation,,,0.34758490324020386,1321.954345703125,1.2544168157871518
Standard,GMM,3,3,30,0.2,correlation,26192.222797329712,26025.580078125,0.367044597864151,1422.059814453125,0.9560483401290331
Standard,KMeans,3,3,30,0.2,correlation,,,0.3709861934185028,1443.6243896484375,0.9725511202665694
Standard,GMM,4,3,30,0.2,correlation,25899.213147702027,25675.107421875,0.28654104471206665,1185.51611328125,1.191991716198062
Standard,KMeans,4,3,30,0.2,correlation,,,0.3295097351074219,1358.177978515625,1.0775727192831137
Standard,GMM,5,3,30,0.2,correlation,25859.34998244934,25577.78125,0.31656745076179504,1210.377685546875,1.0261987838421889
Standard,KMeans,5,3,30,0.2,correlation,,,0.3340311348438263,1302.845703125,0.9947922769546972
Standard,GMM,6,3,30,0.2,correlation,25696.018067196655,25356.986328125,0.317781925201416,1232.3603515625,1.0057009084167203
Standard,KMeans,6,3,30,0.2,correlation,,,0.3243574798107147,1263.9385986328125,1.020789985309062
Standard,GMM,7,3,30,0.2,correlation,25000.29552694397,24603.80078125,0.3150775730609894,1184.7635498046875,1.0010586732735656
Standard,KMeans,7,3,30,0.2,correlation,,,0.33114826679229736,1311.8033447265625,0.984172624452398
Standard,GMM,2,3,30,0.2,euclidean,25614.279321957398,25505.099609375,0.2897993326187134,922.783203125,1.2563174182919927
Standard,KMeans,2,3,30,0.2,euclidean,,,0.32422664761543274,1106.4776611328125,1.1955272724777934
Standard,GMM,3,3,30,0.2,euclidean,25148.916156704712,24982.2734375,0.29640018939971924,1039.4744873046875,1.330712434934424
Standard,KMeans,3,3,30,0.2,euclidean,,,0.36505576968193054,1372.6912841796875,1.0563586725246912
Standard,GMM,4,3,30,0.2,euclidean,24863.988538327027,24639.8828125,0.30856239795684814,1088.8472900390625,1.1200461797322283
Standard,KMeans,4,3,30,0.2,euclidean,,,0.3462592661380768,1363.635498046875,1.0228250175037534
Standard,GMM,5,3,30,0.2,euclidean,24619.26795119934,24337.69921875,0.29440271854400635,1091.635009765625,1.1378609946079243
Standard,KMeans,5,3,30,0.2,euclidean,,,0.3292973041534424,1274.6085205078125,1.0342865624507567
Standard,GMM,6,3,30,0.2,euclidean,24413.047364071655,24074.015625,0.3250247538089752,1280.62841796875,1.0346626442503564
Standard,KMeans,6,3,30,0.2,euclidean,,,0.3433069586753845,1373.9625244140625,0.9851754311951356
Standard,GMM,7,3,30,0.2,euclidean,24209.95958944397,23813.46484375,0.32314279675483704,1258.423828125,1.0137159950334718
Standard,KMeans,7,3,30,0.2,euclidean,,,0.34543734788894653,1355.61865234375,0.9488014940964878
Standard,GMM,2,5,8,0.01,correlation,45980.59442090149,45744.99609375,0.322585791349411,1038.153564453125,1.3830729478716381
Standard,KMeans,2,5,8,0.01,correlation,,,0.37320414185523987,1420.2850341796875,1.1913724700037234
Standard,GMM,3,5,8,0.01,correlation,44137.13782855835,43780.8671875,0.38184940814971924,1470.813720703125,1.0349278663310655
Standard,KMeans,3,5,8,0.01,correlation,,,0.3959626853466034,1588.2508544921875,0.9901109938257818
Standard,GMM,4,5,8,0.01,correlation,42311.06014246521,41834.1171875,0.3359883725643158,1116.619873046875,1.204628721892766
Standard,KMeans,4,5,8,0.01,correlation,,,0.3470815122127533,1395.506103515625,1.1211762611528855
Standard,GMM,5,5,8,0.01,correlation,40704.09573762207,40106.48046875,0.3057801127433777,1113.23486328125,1.2991480051578261
Standard,KMeans,5,5,8,0.01,correlation,,,0.301273375749588,1197.3712158203125,1.244668123231596
Standard,GMM,6,5,8,0.01,correlation,38755.42039527893,38037.1328125,0.290723979473114,1045.47021484375,1.2751982376206115
Standard,KMeans,6,5,8,0.01,correlation,,,0.3195778429508209,1165.396484375,1.1724372839175687
Standard,GMM,7,5,8,0.01,correlation,38279.22552168579,37440.265625,0.30612999200820923,1046.235107421875,1.0757785582932573
Standard,KMeans,7,5,8,0.01,correlation,,,0.3276534378528595,1094.5517578125,1.0536494402288181
Standard,GMM,2,5,8,0.01,euclidean,47110.61004590149,46875.01171875,0.43608754873275757,952.64990234375,0.8890575250513029
Standard,KMeans,2,5,8,0.01,euclidean,,,0.43608754873275757,952.64990234375,0.8890575250513029
Standard,GMM,3,5,8,0.01,euclidean,43799.32532855835,43443.0546875,0.38215920329093933,1234.9593505859375,1.0561792552811893
Standard,KMeans,3,5,8,0.01,euclidean,,,0.3864889144897461,1257.65087890625,1.0540292263740254
Standard,GMM,4,5,8,0.01,euclidean,41553.45076746521,41076.5078125,0.3867083787918091,1126.2105712890625,0.903843852695632
Standard,KMeans,4,5,8,0.01,euclidean,,,0.3862626850605011,1155.072265625,0.9174408537446
Standard,GMM,5,5,8,0.01,euclidean,39498.25589387207,38900.640625,0.40296825766563416,1206.60498046875,0.921538293244458
Standard,KMeans,5,5,8,0.01,euclidean,,,0.40507030487060547,1235.500732421875,0.9479454648573551
Standard,GMM,6,5,8,0.01,euclidean,37074.24070777893,36355.953125,0.44369086623191833,1314.220458984375,0.8900228539411706
Standard,KMeans,6,5,8,0.01,euclidean,,,0.44364532828330994,1319.77490234375,0.8938911821813864
Standard,GMM,7,5,8,0.01,euclidean,35534.54192793579,34695.58203125,0.44916412234306335,1227.742431640625,0.7647164099894914
Standard,KMeans,7,5,8,0.01,euclidean,,,0.4492717981338501,1233.240478515625,0.767858387397823
Standard,GMM,2,5,8,0.1,correlation,45923.27020215149,45687.671875,0.34191155433654785,1161.294677734375,1.3013970417498668
Standard,KMeans,2,5,8,0.1,correlation,,,0.3533819317817688,1265.8531494140625,1.2626922762070893
Standard,GMM,3,5,8,0.1,correlation,43800.42689105835,43444.15625,0.37446898221969604,1369.042236328125,1.0613012388854777
Standard,KMeans,3,5,8,0.1,correlation,,,0.37804099917411804,1442.2099609375,1.0414486388324649
Standard,GMM,4,5,8,0.1,correlation,42506.47029871521,42029.52734375,0.3179342448711395,1167.30078125,1.098415478725494
Standard,KMeans,4,5,8,0.1,correlation,,,0.32865577936172485,1277.552734375,1.1062972441923105
Standard,GMM,5,5,8,0.1,correlation,40484.82230012207,39887.20703125,0.2448393702507019,929.3041381835938,1.5697912738859396
Standard,KMeans,5,5,8,0.1,correlation,,,0.2988215982913971,1190.27783203125,1.267847403700332
Standard,GMM,6,5,8,0.1,correlation,40376.57664527893,39658.2890625,0.29531922936439514,1049.608154296875,1.1644122372489492
Standard,KMeans,6,5,8,0.1,correlation,,,0.30341291427612305,1097.114013671875,1.1674440525252583
Standard,GMM,7,5,8,0.1,correlation,38974.72552168579,38135.765625,0.2790994346141815,930.0083618164062,1.2239701462204002
Standard,KMeans,7,5,8,0.1,correlation,,,0.29973840713500977,1009.355224609375,1.1997355799694345
Standard,GMM,2,5,8,0.1,euclidean,46182.20770215149,45946.609375,0.342744916677475,887.7882690429688,1.3457256152316088
Standard,KMeans,2,5,8,0.1,euclidean,,,0.3485049903392792,900.8251953125,1.3748086658763454
Standard,GMM,3,5,8,0.1,euclidean,43667.61048480835,43311.33984375,0.3239266276359558,1027.685302734375,1.2038261723906858
Standard,KMeans,3,5,8,0.1,euclidean,,,0.34441572427749634,1123.31005859375,1.1256552939691427
Standard,GMM,4,5,8,0.1,euclidean,42140.57576746521,41663.6328125,0.34139782190322876,956.4077758789062,1.0115745178449558
Standard,KMeans,4,5,8,0.1,euclidean,,,0.3502413034439087,1033.132080078125,0.9843880362404444
Standard,GMM,5,5,8,0.1,euclidean,40703.04495637207,40105.4296875,0.3681178689002991,1042.2161865234375,0.9683953709835302
Standard,KMeans,5,5,8,0.1,euclidean,,,0.37585344910621643,1079.6650390625,0.9942711989394681
Standard,GMM,6,5,8,0.1,euclidean,39688.69383277893,38970.40625,0.2860508859157562,937.4526977539062,1.212594352138142
Standard,KMeans,6,5,8,0.1,euclidean,,,0.3321133553981781,1042.0020751953125,1.1199873895960464
Standard,GMM,7,5,8,0.1,euclidean,38715.24505293579,37876.28515625,0.2750360667705536,879.6119995117188,1.254398218245094
Standard,KMeans,7,5,8,0.1,euclidean,,,0.3062840700149536,926.7160034179688,1.1591579989818503
Standard,GMM,2,5,8,0.2,correlation,44959.27020215149,44723.671875,0.2555960714817047,832.533447265625,1.487704980943572
Standard,KMeans,2,5,8,0.2,correlation,,,0.34366127848625183,1248.032470703125,1.2669604584117846
Standard,GMM,3,5,8,0.2,correlation,43494.28235980835,43138.01171875,0.32282382249832153,1165.4239501953125,1.1659308507443968
Standard,KMeans,3,5,8,0.2,correlation,,,0.3520645201206207,1338.3275146484375,1.104950970918145
Standard,GMM,4,5,8,0.2,correlation,42766.87264246521,42289.9296875,0.30026185512542725,1060.559326171875,1.1454339657718662
Standard,KMeans,4,5,8,0.2,correlation,,,0.3196711838245392,1193.3564453125,1.1142410810992005
Standard,GMM,5,5,8,0.2,correlation,41681.99026887207,41084.375,0.26115307211875916,978.172607421875,1.407320639807102
Standard,KMeans,5,5,8,0.2,correlation,,,0.2903789281845093,1085.2930908203125,1.3175813135509349
Standard,GMM,6,5,8,0.2,correlation,40204.49852027893,39486.2109375,0.2590149939060211,901.45458984375,1.4226200238826028
Standard,KMeans,6,5,8,0.2,correlation,,,0.2865292429924011,1002.462890625,1.2376616900129205
Standard,GMM,7,5,8,0.2,correlation,39387.79192793579,38548.83203125,0.2578369379043579,857.6107788085938,1.2784126008492522
Standard,KMeans,7,5,8,0.2,correlation,,,0.28892359137535095,954.48974609375,1.2337724491508608
Standard,GMM,2,5,8,0.2,euclidean,45484.76238965149,45249.1640625,0.21832166612148285,586.1943359375,1.9024979717984005
Standard,KMeans,2,5,8,0.2,euclidean,,,0.33335381746292114,869.5142211914062,1.296762092112086
Standard,GMM,3,5,8,0.2,euclidean,43969.46595355835,43613.1953125,0.3027355372905731,937.759033203125,1.3020175020189104
Standard,KMeans,3,5,8,0.2,euclidean,,,0.3221156895160675,1026.162353515625,1.2196819287598686
Standard,GMM,4,5,8,0.2,euclidean,42343.53279871521,41866.58984375,0.3378002643585205,928.8161010742188,1.1052669314587389
Standard,KMeans,4,5,8,0.2,euclidean,,,0.3518747091293335,1030.7738037109375,1.063238092308115
Standard,GMM,5,5,8,0.2,euclidean,40463.86136262207,39866.24609375,0.2578830122947693,677.9855346679688,1.4002394380581902
Standard,KMeans,5,5,8,0.2,euclidean,,,0.3355379104614258,936.7150268554688,1.063935122317276
Standard,GMM,6,5,8,0.2,euclidean,39869.39695777893,39151.109375,0.34132853150367737,843.6441650390625,1.0522107609162161
Standard,KMeans,6,5,8,0.2,euclidean,,,0.3444852828979492,865.3087158203125,1.053652371582438
Standard,GMM,7,5,8,0.2,euclidean,38794.70208418579,37955.7421875,0.27093034982681274,712.7695922851562,1.1435942175055538
Standard,KMeans,7,5,8,0.2,euclidean,,,0.3129004240036011,817.3436889648438,1.0688386720003302
Standard,GMM,2,5,15,0.01,correlation,37454.86395215149,37219.265625,0.3561074435710907,1194.3154296875,1.3071604981034584
Standard,KMeans,2,5,15,0.01,correlation,,,0.3740178942680359,1243.2384033203125,1.1289253509413602
Standard,GMM,3,5,15,0.01,correlation,35109.55189105835,34753.28125,0.441363662481308,1877.1851806640625,0.8463112185907663
Standard,KMeans,3,5,15,0.01,correlation,,,0.45627740025520325,1959.9658203125,0.8202455721684121
Standard,GMM,4,5,15,0.01,correlation,31746.43904871521,31269.49609375,0.34306761622428894,1544.8631591796875,1.1772013623342572
Standard,KMeans,4,5,15,0.01,correlation,,,0.36649903655052185,1711.2811279296875,1.0851309139052399
Standard,GMM,5,5,15,0.01,correlation,30003.00003449707,29405.384765625,0.32919126749038696,1350.656005859375,1.2181220942763642
Standard,KMeans,5,5,15,0.01,correlation,,,0.3460116982460022,1522.2869873046875,1.1438532471648455
Standard,GMM,6,5,15,0.01,correlation,28244.14500465393,27525.857421875,0.3541949689388275,1489.454345703125,1.0594745681625524
Standard,KMeans,6,5,15,0.01,correlation,,,0.36638954281806946,1558.1756591796875,1.0272684347377168
Standard,GMM,7,5,15,0.01,correlation,27217.07317793579,26378.11328125,0.32654598355293274,1258.1480712890625,1.2641821088573184
Standard,KMeans,7,5,15,0.01,correlation,,,0.35274672508239746,1402.4599609375,1.069914984826535
Standard,GMM,2,5,15,0.01,euclidean,36731.26238965149,36495.6640625,0.27481263875961304,838.109619140625,1.4703650443758884
Standard,KMeans,2,5,15,0.01,euclidean,,,0.4147461950778961,1089.5772705078125,0.9368959586444595
Standard,GMM,3,5,15,0.01,euclidean,34362.67689105835,34006.40625,0.40545853972435,1578.9095458984375,0.9384294116427087
Standard,KMeans,3,5,15,0.01,euclidean,,,0.4241994321346283,1651.4381103515625,0.9045180406067136
Standard,GMM,4,5,15,0.01,euclidean,31556.56014246521,31079.6171875,0.4264253079891205,1385.4677734375,1.0952684088168712
Standard,KMeans,4,5,15,0.01,euclidean,,,0.44485852122306824,1459.4881591796875,1.0844573850680637
Standard,GMM,5,5,15,0.01,euclidean,30753.17190949707,30155.556640625,0.3710818886756897,1280.9300537109375,1.041962926568668
Standard,KMeans,5,5,15,0.01,euclidean,,,0.4093078672885895,1384.172119140625,0.9184271567605773
Standard,GMM,6,5,15,0.01,euclidean,29634.35008277893,28916.0625,0.326944500207901,1173.787353515625,1.1646106684223165
Standard,KMeans,6,5,15,0.01,euclidean,,,0.3854732811450958,1322.505859375,0.9582203856978443
Standard,GMM,7,5,15,0.01,euclidean,26383.77239668579,25544.8125,0.30104121565818787,966.119873046875,1.2648470590214946
Standard,KMeans,7,5,15,0.01,euclidean,,,0.3437519073486328,1151.016357421875,1.099433385415801
Standard,GMM,2,5,15,0.1,correlation,37040.30926465149,36804.7109375,0.32803064584732056,1146.2825927734375,1.3330673390428256
Standard,KMeans,2,5,15,0.1,correlation,,,0.3563845157623291,1292.0928955078125,1.2740012139104688
Standard,GMM,3,5,15,0.1,correlation,35525.47376605835,35169.203125,0.39933401346206665,1546.2125244140625,0.9226325705537963
Standard,KMeans,3,5,15,0.1,correlation,,,0.4128202497959137,1630.0408935546875,0.9074178595437012
Standard,GMM,4,5,15,0.1,correlation,33859.66951746521,33382.7265625,0.3228648900985718,1378.654541015625,1.1943435317420046
Standard,KMeans,4,5,15,0.1,correlation,,,0.3362484276294708,1443.11474609375,1.1495527395648937
Standard,GMM,5,5,15,0.1,correlation,32860.22073762207,32262.60546875,0.29681891202926636,1209.0716552734375,1.2302580576027562
Standard,KMeans,5,5,15,0.1,correlation,,,0.29901087284088135,1299.5401611328125,1.2436626383942806
Standard,GMM,6,5,15,0.1,correlation,30313.16258277893,29594.875,0.2963883876800537,1095.134033203125,1.1269141459422032
Standard,KMeans,6,5,15,0.1,correlation,,,0.3358776569366455,1294.1187744140625,1.0967493690080545
Standard,GMM,7,5,15,0.1,correlation,29278.14349043579,28439.18359375,0.27075138688087463,1104.574462890625,1.2288710324828853
Standard,KMeans,7,5,15,0.1,correlation,,,0.2976072132587433,1200.7607421875,1.1911118203084416
Standard,GMM,2,5,15,0.1,euclidean,37047.27801465149,36811.6796875,0.38346633315086365,948.0738525390625,0.9157672117233175
Standard,KMeans,2,5,15,0.1,euclidean,,,0.3830943703651428,948.1177978515625,0.9175799033558023
Standard,GMM,3,5,15,0.1,euclidean,35077.39564105835,34721.125,0.39675021171569824,1470.7403564453125,0.9656601280331812
Standard,KMeans,3,5,15,0.1,euclidean,,,0.40544378757476807,1520.6043701171875,0.9499226788603097
Standard,GMM,4,5,15,0.1,euclidean,33553.48592371521,33076.54296875,0.3300793468952179,1179.525634765625,1.118132800325562
Standard,KMeans,4,5,15,0.1,euclidean,,,0.3532017767429352,1262.9359130859375,1.050588645029793
Standard,GMM,5,5,15,0.1,euclidean,30956.80081574707,30359.185546875,0.2641252279281616,1058.6358642578125,1.4325703369184253
Standard,KMeans,5,5,15,0.1,euclidean,,,0.29184281826019287,1148.5283203125,1.2605944732747905
Standard,GMM,6,5,15,0.1,euclidean,29881.76414527893,29163.4765625,0.28377658128738403,994.4763793945312,1.4365384641094536
Standard,KMeans,6,5,15,0.1,euclidean,,,0.30870452523231506,1089.86279296875,1.2698789342152155
Standard,GMM,7,5,15,0.1,euclidean,27919.64544356079,27080.685546875,0.3309474289417267,1115.2587890625,1.1196989505832324
Standard,KMeans,7,5,15,0.1,euclidean,,,0.3703138828277588,1217.3955078125,1.0298375717902732
Standard,GMM,2,5,15,0.2,correlation,37737.52020215149,37501.921875,0.3028019964694977,1029.285400390625,1.4035107002200986
Standard,KMeans,2,5,15,0.2,correlation,,,0.34080711007118225,1243.7803955078125,1.2943246565286934
Standard,GMM,3,5,15,0.2,correlation,36623.59876605835,36267.328125,0.3511675298213959,1224.6025390625,1.0483330092774443
Standard,KMeans,3,5,15,0.2,correlation,,,0.36779022216796875,1356.4354248046875,1.0217859573628478
Standard,GMM,4,5,15,0.2,correlation,35146.42342371521,34669.48046875,0.27852314710617065,1065.7274169921875,1.282671072223585
Standard,KMeans,4,5,15,0.2,correlation,,,0.3052525818347931,1190.3934326171875,1.237118831434326
Standard,GMM,5,5,15,0.2,correlation,33427.20120637207,32829.5859375,0.27484703063964844,968.7301635742188,1.288705355731188
Standard,KMeans,5,5,15,0.2,correlation,,,0.2999908924102783,1092.7222900390625,1.256582990970872
Standard,GMM,6,5,15,0.2,correlation,32323.19773902893,31604.91015625,0.28895053267478943,890.4801025390625,1.120801819843343
Standard,KMeans,6,5,15,0.2,correlation,,,0.30416184663772583,964.9824829101562,1.1181529031511472
Standard,GMM,7,5,15,0.2,correlation,30627.05559981079,29788.095703125,0.3033416271209717,895.1846923828125,1.0646492276581154
Standard,KMeans,7,5,15,0.2,correlation,,,0.31820034980773926,999.4580688476562,1.0901714991249005
Standard,GMM,2,5,15,0.2,euclidean,37910.38738965149,37674.7890625,0.29156211018562317,732.323486328125,1.3058289575644773
Standard,KMeans,2,5,15,0.2,euclidean,,,0.3055086135864258,744.9819946289062,1.2300188470857998
Standard,GMM,3,5,15,0.2,euclidean,35309.81751605835,34953.546875,0.29539644718170166,956.9730224609375,1.2365584839263704
Standard,KMeans,3,5,15,0.2,euclidean,,,0.3565649688243866,1185.3265380859375,1.0746948550989484
Standard,GMM,4,5,15,0.2,euclidean,33763.04842371521,33286.10546875,0.251455694437027,725.5721435546875,1.3548704049591545
Standard,KMeans,4,5,15,0.2,euclidean,,,0.2968975901603699,1010.658447265625,1.1940883689383475
Standard,GMM,5,5,15,0.2,euclidean,33169.12894074707,32571.513671875,0.32121458649635315,993.24462890625,1.066585177775825
Standard,KMeans,5,5,15,0.2,euclidean,,,0.32464227080345154,1026.9827880859375,1.1338411126311976
Standard,GMM,6,5,15,0.2,euclidean,32061.58055152893,31343.29296875,0.29839229583740234,897.7654418945312,1.260521210873149
Standard,KMeans,6,5,15,0.2,euclidean,,,0.31438231468200684,945.824951171875,1.1880330570370718
Standard,GMM,7,5,15,0.2,euclidean,30992.01849043579,30153.05859375,0.3269554376602173,919.1416625976562,1.1120320862424926
Standard,KMeans,7,5,15,0.2,euclidean,,,0.3321344554424286,974.9613647460938,1.1137023498988845
Standard,GMM,2,5,30,0.01,correlation,30399.60418652649,30164.005859375,0.3830786645412445,1501.679931640625,1.1812736602749
Standard,KMeans,2,5,30,0.01,correlation,,,0.38908225297927856,1565.0726318359375,1.1562851648094945
Standard,GMM,3,5,30,0.01,correlation,28161.62610980835,27805.35546875,0.4273064434528351,1752.930908203125,0.8779303773742617
Standard,KMeans,3,5,30,0.01,correlation,,,0.4387304484844208,1869.8721923828125,0.8580419140411845
Standard,GMM,4,5,30,0.01,correlation,25471.20857996521,24994.265625,0.3458614647388458,1467.12060546875,0.9865057146998014
Standard,KMeans,4,5,30,0.01,correlation,,,0.35980865359306335,1563.898681640625,0.9646083563062929
Standard,GMM,5,5,30,0.01,correlation,22853.86136262207,22256.24609375,0.32146894931793213,1318.4891357421875,1.0976308960374985
Standard,KMeans,5,5,30,0.01,correlation,,,0.35973626375198364,1534.073486328125,1.005802322577255
Standard,GMM,6,5,30,0.01,correlation,22220.85984840393,21502.572265625,0.3476763963699341,1440.02978515625,0.9898289384674577
Standard,KMeans,6,5,30,0.01,correlation,,,0.371913880109787,1522.576171875,0.9515138863824081
Standard,GMM,7,5,30,0.01,correlation,22447.03411543579,21608.07421875,0.34641262888908386,1397.650634765625,0.9608461343853648
Standard,KMeans,7,5,30,0.01,correlation,,,0.3568565547466278,1433.58740234375,0.9596560647759024
Standard,GMM,2,5,30,0.01,euclidean,29029.74481152649,28794.146484375,0.25771474838256836,893.3696899414062,1.4771967247940683
Standard,KMeans,2,5,30,0.01,euclidean,,,0.37992560863494873,1389.8388671875,1.0064016019478244
Standard,GMM,3,5,30,0.01,euclidean,27057.69251605835,26701.421875,0.3886035978794098,1448.66015625,0.965776412264971
Standard,KMeans,3,5,30,0.01,euclidean,,,0.41757747530937195,1671.99609375,0.9500871069926626
Standard,GMM,4,5,30,0.01,euclidean,25923.14998621521,25446.20703125,0.26211389899253845,1031.6998291015625,1.402329438942558
Standard,KMeans,4,5,30,0.01,euclidean,,,0.32463961839675903,1376.1650390625,1.2351372287606688
Standard,GMM,5,5,30,0.01,euclidean,23695.22659699707,23097.611328125,0.3263765275478363,1352.57275390625,1.1953006638236787
Standard,KMeans,5,5,30,0.01,euclidean,,,0.34311020374298096,1427.5858154296875,1.1389799633345787
Standard,GMM,6,5,30,0.01,euclidean,21411.90867652893,20693.62109375,0.3504538834095001,1409.361328125,1.102074897737781
Standard,KMeans,6,5,30,0.01,euclidean,,,0.3650636374950409,1479.40771484375,1.059198528816741
Standard,GMM,7,5,30,0.01,euclidean,20024.18255293579,19185.22265625,0.35809239745140076,1370.751220703125,1.0359412359022455
Standard,KMeans,7,5,30,0.01,euclidean,,,0.3694245517253876,1412.1378173828125,0.9846989628940843
Standard,GMM,2,5,30,0.1,correlation,31739.98504590149,31504.38671875,0.29700666666030884,1064.9388427734375,1.3091361075045387
Standard,KMeans,2,5,30,0.1,correlation,,,0.3650569021701813,1423.000732421875,1.216220448047939
Standard,GMM,3,5,30,0.1,correlation,29526.69837543335,29170.427734375,0.34180477261543274,1298.948486328125,1.1376831436483321
Standard,KMeans,3,5,30,0.1,correlation,,,0.4086597263813019,1645.1517333984375,0.925972532221596
Standard,GMM,4,5,30,0.1,correlation,27796.75936121521,27319.81640625,0.29257678985595703,1130.17041015625,1.0584870135881168
Standard,KMeans,4,5,30,0.1,correlation,,,0.3415096700191498,1350.44287109375,0.9918743701572297
Standard,GMM,5,5,30,0.1,correlation,26895.78323762207,26298.16796875,0.2687437832355499,1085.6375732421875,1.181678862934012
Standard,KMeans,5,5,30,0.1,correlation,,,0.29370999336242676,1254.32470703125,1.1855189431471
Standard,GMM,6,5,30,0.1,correlation,25453.46531715393,24735.177734375,0.3205537497997284,1225.848388671875,1.0503404855576939
Standard,KMeans,6,5,30,0.1,correlation,,,0.3323681056499481,1277.485107421875,1.0411792578931154
Standard,GMM,7,5,30,0.1,correlation,24143.41888106079,23304.458984375,0.31525567173957825,1158.557861328125,1.0417440533826352
Standard,KMeans,7,5,30,0.1,correlation,,,0.32668161392211914,1205.0225830078125,1.0115381983647374
Standard,GMM,2,5,30,0.1,euclidean,30531.77801465149,30296.1796875,0.2581244111061096,872.3676147460938,1.477599383497342
Standard,KMeans,2,5,30,0.1,euclidean,,,0.348247766494751,1211.851318359375,1.1202455279954766
Standard,GMM,3,5,30,0.1,euclidean,28294.19642230835,27937.92578125,0.30346089601516724,984.6834106445312,1.3474626995585117
Standard,KMeans,3,5,30,0.1,euclidean,,,0.38519737124443054,1430.3690185546875,0.9866221659197786
Standard,GMM,4,5,30,0.1,euclidean,27478.63045496521,27001.6875,0.26279136538505554,864.1331787109375,1.2389120377623624
Standard,KMeans,4,5,30,0.1,euclidean,,,0.3438285291194916,1303.916015625,1.008702275035573
Standard,GMM,5,5,30,0.1,euclidean,26228.84573762207,25631.23046875,0.292101114988327,1126.365478515625,1.2530707029063888
Standard,KMeans,5,5,30,0.1,euclidean,,,0.31614190340042114,1228.9566650390625,1.202273886495572
Standard,GMM,6,5,30,0.1,euclidean,24548.52586402893,23830.23828125,0.3095385432243347,1114.4708251953125,1.1891445908493918
Standard,KMeans,6,5,30,0.1,euclidean,,,0.3368610143661499,1238.4322509765625,1.1270659617038357
Standard,GMM,7,5,30,0.1,euclidean,23971.82513106079,23132.865234375,0.2832109034061432,980.8104858398438,1.2189381727565072
Standard,KMeans,7,5,30,0.1,euclidean,,,0.3216238021850586,1151.517822265625,1.114006925576353
Standard,GMM,2,5,30,0.2,correlation,32201.68621777649,31966.087890625,0.18903285264968872,625.109375,1.4893024253687168
Standard,KMeans,2,5,30,0.2,correlation,,,0.3380674123764038,1285.6541748046875,1.290869653568878
Standard,GMM,3,5,30,0.2,correlation,30878.27454730835,30522.00390625,0.2925153970718384,1044.89208984375,1.2473725776274955
Standard,KMeans,3,5,30,0.2,correlation,,,0.36974281072616577,1391.7025146484375,1.0035271291337877
Standard,GMM,4,5,30,0.2,correlation,30041.53670496521,29564.59375,0.2872125208377838,1123.1322021484375,1.2320524723108917
Standard,KMeans,4,5,30,0.2,correlation,,,0.29382404685020447,1189.1043701171875,1.2424105511258976
Standard,GMM,5,5,30,0.2,correlation,28074.00980012207,27476.39453125,0.29286080598831177,1064.8153076171875,1.2184995930637619
Standard,KMeans,5,5,30,0.2,correlation,,,0.3131205141544342,1143.458251953125,1.1237334349253325
Standard,GMM,6,5,30,0.2,correlation,27319.75242652893,26601.46484375,0.29010480642318726,1024.5003662109375,1.1654354373871831
Standard,KMeans,6,5,30,0.2,correlation,,,0.3226536214351654,1111.9088134765625,1.039481381692515
Standard,GMM,7,5,30,0.2,correlation,26851.84661543579,26012.88671875,0.27715736627578735,950.3760375976562,1.155544246165071
Standard,KMeans,7,5,30,0.2,correlation,,,0.29932233691215515,1024.5662841796875,1.0750109221977524
