scaler,method,k,n_components,n_neighbors,min_dist,metric,min_cluster_size,min_samples,selection_method,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Standard,HDBSCAN,57,5,8,0.1,correlation,10,15,leaf,,,0.6320604085922241,1236.9913330078125,0.576365001897182
Standard,HDBSCAN,39,5,8,0.1,correlation,10,20,eom,,,0.5654094815254211,930.981689453125,0.606596010560755
Standard,HDBSCAN,40,5,8,0.1,correlation,10,20,leaf,,,0.5936762094497681,1049.64990234375,0.6021180104874616
Standard,HDBSCAN,25,5,8,0.1,correlation,30,15,eom,,,0.461103230714798,883.3618774414062,0.8668816973762877
Standard,HDBSCAN,26,5,8,0.1,correlation,30,15,leaf,,,0.4637281596660614,874.3974609375,0.8718400114649645
Standard,HDBSCAN,22,5,8,0.1,correlation,30,20,eom,,,0.4194510281085968,722.365966796875,0.9233795132259316
Standard,HDBSCAN,23,5,8,0.1,correlation,30,20,leaf,,,0.4915960431098938,1016.9441528320312,0.7508825791209403
Standard,HDBSCAN,59,5,8,0.1,euclidean,10,15,eom,,,0.6556267142295837,2027.1107177734375,0.4509075916748583
Standard,HDBSCAN,68,5,8,0.1,euclidean,10,15,leaf,,,0.701420783996582,2663.4970703125,0.3958248598913505
Standard,HDBSCAN,11,5,8,0.1,euclidean,10,20,eom,,,0.19845463335514069,310.2097473144531,0.7746592912468457
Standard,HDBSCAN,42,5,8,0.1,euclidean,10,20,leaf,,,0.6653083562850952,1863.8599853515625,0.46304049951020765
Standard,HDBSCAN,11,5,8,0.1,euclidean,30,15,eom,,,0.20446494221687317,280.2650451660156,0.8092797165466379
Standard,HDBSCAN,28,5,8,0.1,euclidean,30,15,leaf,,,0.5236804485321045,1417.688232421875,0.7129898999083112
Standard,HDBSCAN,9,5,8,0.1,euclidean,30,20,eom,,,0.2042739987373352,362.6318054199219,0.7928689442488704
Standard,HDBSCAN,26,5,8,0.1,euclidean,30,20,leaf,,,0.5648678541183472,1489.839599609375,0.6613391309529948
Standard,HDBSCAN,52,5,8,0.2,correlation,10,15,eom,,,0.5580518245697021,775.4698486328125,0.9206407921780541
Standard,HDBSCAN,55,5,8,0.2,correlation,10,15,leaf,,,0.5681595206260681,716.2923583984375,0.8866752612117302
Standard,HDBSCAN,32,5,8,0.2,correlation,10,20,eom,,,0.44076842069625854,421.1894226074219,0.864834891006155
Standard,HDBSCAN,34,5,8,0.2,correlation,10,20,leaf,,,0.537725567817688,585.075927734375,0.8270216733058872
Standard,HDBSCAN,20,5,8,0.2,correlation,30,15,eom,,,0.3566727638244629,515.4791259765625,1.0410269660963702
Standard,HDBSCAN,22,5,8,0.2,correlation,30,15,leaf,,,0.4312360882759094,649.0420532226562,1.0647745374279145
Standard,HDBSCAN,17,5,8,0.2,correlation,30,20,eom,,,0.37686285376548767,570.3866577148438,0.9644240448551784
Standard,HDBSCAN,20,5,8,0.2,correlation,30,20,leaf,,,0.4648658037185669,608.5916137695312,1.0566858967645993
Standard,HDBSCAN,49,5,8,0.2,euclidean,10,15,eom,,,0.5132616758346558,645.5054321289062,0.5766700886990207
Standard,HDBSCAN,59,5,8,0.2,euclidean,10,15,leaf,,,0.6609421968460083,1830.4981689453125,0.46161977252886066
Standard,HDBSCAN,30,5,8,0.2,euclidean,10,20,eom,,,0.46338561177253723,585.8538208007812,0.6509935618948783
Standard,HDBSCAN,40,5,8,0.2,euclidean,10,20,leaf,,,0.6567993760108948,1477.890380859375,0.4969339111236325
Standard,HDBSCAN,13,5,8,0.2,euclidean,30,15,eom,,,0.3137180209159851,616.68115234375,0.8447914102042683
Standard,HDBSCAN,25,5,8,0.2,euclidean,30,15,leaf,,,0.513036847114563,1068.7841796875,0.7619865154253885
Standard,HDBSCAN,12,5,8,0.2,euclidean,30,20,eom,,,0.3524268865585327,616.6724243164062,0.7221871687624519
Standard,HDBSCAN,22,5,8,0.2,euclidean,30,20,leaf,,,0.536658763885498,966.7427978515625,0.6920120989339014
Standard,HDBSCAN,59,5,15,0.01,correlation,10,15,eom,,,0.6458136439323425,2351.92724609375,0.6667772648588944
Standard,HDBSCAN,61,5,15,0.01,correlation,10,15,leaf,,,0.6432802677154541,2332.345703125,0.6817481933983055
Standard,HDBSCAN,47,5,15,0.01,correlation,10,20,eom,,,0.6343088150024414,2034.34033203125,0.7373435774244914
Standard,HDBSCAN,47,5,15,0.01,correlation,10,20,leaf,,,0.6343088150024414,2034.34033203125,0.7373435774244914
Standard,HDBSCAN,29,5,15,0.01,correlation,30,15,eom,,,0.5491700172424316,1995.6988525390625,0.7425581681563893
Standard,HDBSCAN,29,5,15,0.01,correlation,30,15,leaf,,,0.5491700172424316,1995.6988525390625,0.7425581681563893
Standard,HDBSCAN,26,5,15,0.01,correlation,30,20,eom,,,0.5435582399368286,1653.9447021484375,0.7404298867096866
Standard,HDBSCAN,28,5,15,0.01,correlation,30,20,leaf,,,0.5618753433227539,1728.30615234375,0.7628497501135548
Standard,HDBSCAN,58,5,15,0.01,euclidean,10,15,eom,,,0.7086262106895447,4142.37548828125,0.3898120875413904
Standard,HDBSCAN,66,5,15,0.01,euclidean,10,15,leaf,,,0.7170856595039368,5196.62841796875,0.36704879622326236
Standard,HDBSCAN,28,5,15,0.01,euclidean,10,20,eom,,,0.5021975040435791,445.1850891113281,0.5428819546241033
Standard,HDBSCAN,38,5,15,0.01,euclidean,10,20,leaf,,,0.6643252968788147,3031.835205078125,0.4687178730249868
Standard,HDBSCAN,23,5,15,0.01,euclidean,30,15,eom,,,0.43259260058403015,583.5086059570312,0.6579047878259499
Standard,HDBSCAN,29,5,15,0.01,euclidean,30,15,leaf,,,0.5868610143661499,1974.720703125,0.5507780769645131
Standard,HDBSCAN,15,5,15,0.01,euclidean,30,20,eom,,,0.3225528597831726,615.6781005859375,0.6808870652898846
Standard,HDBSCAN,27,5,15,0.01,euclidean,30,20,leaf,,,0.606080949306488,2211.38232421875,0.5581860993503324
Standard,HDBSCAN,58,5,15,0.1,correlation,10,15,eom,,,0.5862916707992554,887.8480224609375,0.8309896733787373
Standard,HDBSCAN,59,5,15,0.1,correlation,10,15,leaf,,,0.612913966178894,1023.6754150390625,0.8151174243093559
Standard,HDBSCAN,41,5,15,0.1,correlation,10,20,eom,,,0.5711384415626526,848.5372924804688,0.8979434868823789
Standard,HDBSCAN,43,5,15,0.1,correlation,10,20,leaf,,,0.60573810338974,969.2125854492188,0.8061843052305744
Standard,HDBSCAN,23,5,15,0.1,correlation,30,15,eom,,,0.4282066524028778,689.9784545898438,0.9455944249573346
Standard,HDBSCAN,25,5,15,0.1,correlation,30,15,leaf,,,0.43504953384399414,758.9843139648438,0.9564794509477254
Standard,HDBSCAN,22,5,15,0.1,correlation,30,20,eom,,,0.4561718702316284,638.5811767578125,0.9474685803480818
Standard,HDBSCAN,23,5,15,0.1,correlation,30,20,leaf,,,0.4470321536064148,650.8709106445312,0.9753062036265925
Standard,HDBSCAN,52,5,15,0.1,euclidean,10,15,eom,,,0.6531445384025574,2443.911865234375,0.43672882028783033
Standard,HDBSCAN,55,5,15,0.1,euclidean,10,15,leaf,,,0.6748763918876648,2775.03564453125,0.4213541267578217
Standard,HDBSCAN,15,5,15,0.1,euclidean,10,20,eom,,,0.3290770649909973,784.2052612304688,0.7262129842427699
Standard,HDBSCAN,32,5,15,0.1,euclidean,10,20,leaf,,,0.6313167810440063,2008.407470703125,0.4590153090050898
Standard,HDBSCAN,15,5,15,0.1,euclidean,30,15,eom,,,0.2537285089492798,508.6391906738281,0.7726616312983371
Standard,HDBSCAN,27,5,15,0.1,euclidean,30,15,leaf,,,0.5409993529319763,1526.4951171875,0.6286670119711121
Standard,HDBSCAN,14,5,15,0.1,euclidean,30,20,eom,,,0.33749890327453613,828.2334594726562,0.735736261439267
Standard,HDBSCAN,23,5,15,0.1,euclidean,30,20,leaf,,,0.5496048331260681,1272.9879150390625,0.6633454131629053
Standard,HDBSCAN,44,5,15,0.2,correlation,10,15,eom,,,0.5204562544822693,375.4155578613281,1.1699785469086892
Standard,HDBSCAN,49,5,15,0.2,correlation,10,15,leaf,,,0.5292810797691345,314.8780212402344,1.1174650980048357
Standard,HDBSCAN,35,5,15,0.2,correlation,10,20,eom,,,0.4704328179359436,316.2134704589844,1.2403631603166971
Standard,HDBSCAN,37,5,15,0.2,correlation,10,20,leaf,,,0.5295851826667786,327.0281677246094,1.2068306214057167
Standard,HDBSCAN,18,5,15,0.2,correlation,30,15,eom,,,0.452877402305603,466.972900390625,1.489512065402126
Standard,HDBSCAN,19,5,15,0.2,correlation,30,15,leaf,,,0.44458773732185364,405.7000732421875,1.5137474817646055
Standard,HDBSCAN,16,5,15,0.2,correlation,30,20,eom,,,0.44730791449546814,418.49237060546875,1.3462036546660414
Standard,HDBSCAN,17,5,15,0.2,correlation,30,20,leaf,,,0.4668896198272705,402.1979064941406,1.466557618669446
Standard,HDBSCAN,50,5,15,0.2,euclidean,10,15,eom,,,0.6233082413673401,1212.5191650390625,0.4656081159243465
Standard,HDBSCAN,55,5,15,0.2,euclidean,10,15,leaf,,,0.6827983856201172,2105.459228515625,0.4276132100555562
Standard,HDBSCAN,2,5,15,0.2,euclidean,10,20,eom,,,0.2651119530200958,91.02587890625,0.6690794263071155
Standard,HDBSCAN,32,5,15,0.2,euclidean,10,20,leaf,,,0.6461339592933655,1603.13134765625,0.4647509194142303
Standard,HDBSCAN,2,5,15,0.2,euclidean,30,15,eom,,,0.2651119530200958,91.02587890625,0.6690794263071155
Standard,HDBSCAN,21,5,15,0.2,euclidean,30,15,leaf,,,0.5276548266410828,1033.39599609375,0.6443724420372535
Standard,HDBSCAN,2,5,15,0.2,euclidean,30,20,eom,,,0.2651119530200958,91.02587890625,0.6690794263071155
Standard,HDBSCAN,20,5,15,0.2,euclidean,30,20,leaf,,,0.5522803664207458,1007.38232421875,0.6767553147832186
Standard,HDBSCAN,51,5,30,0.01,correlation,10,15,eom,,,0.6258580088615417,2201.76513671875,0.5673794587921609
Standard,HDBSCAN,55,5,30,0.01,correlation,10,15,leaf,,,0.6414524912834167,2130.59033203125,0.5659916839079091
Standard,HDBSCAN,39,5,30,0.01,correlation,10,20,eom,,,0.6186310648918152,2121.119384765625,0.5871438302989861
Standard,HDBSCAN,41,5,30,0.01,correlation,10,20,leaf,,,0.6276594400405884,2092.32666015625,0.5792685186659504
Standard,HDBSCAN,29,5,30,0.01,correlation,30,15,eom,,,0.5232000350952148,1686.26220703125,0.7903471060116402
Standard,HDBSCAN,29,5,30,0.01,correlation,30,15,leaf,,,0.5232000350952148,1686.26220703125,0.7903471060116402
Standard,HDBSCAN,27,5,30,0.01,correlation,30,20,eom,,,0.5274302363395691,1626.9967041015625,0.688262033939347
Standard,HDBSCAN,28,5,30,0.01,correlation,30,20,leaf,,,0.563357412815094,1834.8443603515625,0.6915453847752018
Standard,HDBSCAN,54,5,30,0.01,euclidean,10,15,eom,,,0.6754661798477173,3300.027099609375,0.4520347737532577
Standard,HDBSCAN,60,5,30,0.01,euclidean,10,15,leaf,,,0.6940791606903076,3610.671142578125,0.4107503619868639
Standard,HDBSCAN,38,5,30,0.01,euclidean,10,20,eom,,,0.6738936901092529,2933.5791015625,0.47559114638748723
Standard,HDBSCAN,39,5,30,0.01,euclidean,10,20,leaf,,,0.6800096035003662,3046.1083984375,0.4383451459301664
Standard,HDBSCAN,17,5,30,0.01,euclidean,30,15,eom,,,0.3801482021808624,496.6495361328125,0.6059750431214587
Standard,HDBSCAN,28,5,30,0.01,euclidean,30,15,leaf,,,0.6049158573150635,2656.110107421875,0.5609170022120288
Standard,HDBSCAN,15,5,30,0.01,euclidean,30,20,eom,,,0.38752511143684387,530.1856689453125,0.5379687309580502
Standard,HDBSCAN,26,5,30,0.01,euclidean,30,20,leaf,,,0.6244954466819763,2002.7467041015625,0.5031825312565228
Standard,HDBSCAN,42,5,30,0.1,correlation,10,15,eom,,,0.5090427994728088,881.7320556640625,0.7906512117596972
Standard,HDBSCAN,48,5,30,0.1,correlation,10,15,leaf,,,0.6169664263725281,1399.3331298828125,0.6648933968673921
Standard,HDBSCAN,34,5,30,0.1,correlation,10,20,eom,,,0.5201085209846497,924.8297119140625,0.7857641247591048
Standard,HDBSCAN,39,5,30,0.1,correlation,10,20,leaf,,,0.6020826101303101,984.3485107421875,0.7545581086840342
Standard,HDBSCAN,25,5,30,0.1,correlation,30,15,eom,,,0.45665672421455383,1001.020751953125,0.8709274324755194
Standard,HDBSCAN,25,5,30,0.1,correlation,30,15,leaf,,,0.45665672421455383,1001.020751953125,0.8709274324755194
Standard,HDBSCAN,21,5,30,0.1,correlation,30,20,eom,,,0.4501104950904846,968.8792114257812,0.8870522680977285
Standard,HDBSCAN,21,5,30,0.1,correlation,30,20,leaf,,,0.4501104950904846,968.8792114257812,0.8870522680977285
Standard,HDBSCAN,50,5,30,0.1,euclidean,10,15,eom,,,0.6175558567047119,1697.638671875,0.5080620703823261
Standard,HDBSCAN,55,5,30,0.1,euclidean,10,15,leaf,,,0.6669943332672119,1920.5347900390625,0.45915404921060793
Standard,HDBSCAN,2,5,30,0.1,euclidean,10,20,eom,,,0.22707603871822357,74.90937042236328,0.7080839863402218
Standard,HDBSCAN,38,5,30,0.1,euclidean,10,20,leaf,,,0.6680745482444763,1913.2593994140625,0.47376073100119953
Standard,HDBSCAN,2,5,30,0.1,euclidean,30,15,eom,,,0.22707603871822357,74.90937042236328,0.7080839863402218
Standard,HDBSCAN,27,5,30,0.1,euclidean,30,15,leaf,,,0.5617575645446777,1421.1627197265625,0.6336188788005924
Standard,HDBSCAN,2,5,30,0.1,euclidean,30,20,eom,,,0.22707603871822357,74.90937042236328,0.7080839863402218
Standard,HDBSCAN,24,5,30,0.1,euclidean,30,20,leaf,,,0.6090916991233826,1267.7938232421875,0.5584850349880025
Standard,HDBSCAN,42,5,30,0.2,correlation,10,15,eom,,,0.5399665832519531,799.219970703125,0.7200433427727769
Standard,HDBSCAN,44,5,30,0.2,correlation,10,15,leaf,,,0.5675256252288818,844.24267578125,0.6926289943126981
Standard,HDBSCAN,30,5,30,0.2,correlation,10,20,eom,,,0.514707088470459,671.7379760742188,0.8118484355490482
Standard,HDBSCAN,31,5,30,0.2,correlation,10,20,leaf,,,0.5112904906272888,648.6381225585938,0.8125234400242758
Standard,HDBSCAN,24,5,30,0.2,correlation,30,15,eom,,,0.42866936326026917,678.3819580078125,0.8902562733361247
Standard,HDBSCAN,24,5,30,0.2,correlation,30,15,leaf,,,0.42866936326026917,678.3819580078125,0.8902562733361247
Standard,HDBSCAN,13,5,30,0.2,correlation,30,20,eom,,,0.25075721740722656,338.4078063964844,0.8817213045055443
Standard,HDBSCAN,17,5,30,0.2,correlation,30,20,leaf,,,0.42324531078338623,630.85009765625,0.990801285504238
Standard,HDBSCAN,45,5,30,0.2,euclidean,10,15,eom,,,0.5952209234237671,1283.1097412109375,0.5278821009923753
Standard,HDBSCAN,48,5,30,0.2,euclidean,10,15,leaf,,,0.6224599480628967,1473.861572265625,0.5032931641529194
Standard,HDBSCAN,2,5,30,0.2,euclidean,10,20,eom,,,0.19097214937210083,69.0510025024414,0.7758632107677608
Standard,HDBSCAN,34,5,30,0.2,euclidean,10,20,leaf,,,0.6356363296508789,1292.923095703125,0.4969840312648831
Standard,HDBSCAN,2,5,30,0.2,euclidean,30,15,eom,,,0.19097214937210083,69.0510025024414,0.7758632107677608
Standard,HDBSCAN,24,5,30,0.2,euclidean,30,15,leaf,,,0.4836350679397583,792.2891235351562,0.7314709721746304
Standard,HDBSCAN,2,5,30,0.2,euclidean,30,20,eom,,,0.19097214937210083,69.0510025024414,0.7758632107677608
Standard,HDBSCAN,19,5,30,0.2,euclidean,30,20,leaf,,,0.5140573382377625,870.7259521484375,0.6960049062962028
Standard,HDBSCAN,65,8,8,0.01,correlation,10,15,eom,,,0.7246893644332886,3726.27197265625,0.37619360222668957
Standard,HDBSCAN,68,8,8,0.01,correlation,10,15,leaf,,,0.7256059050559998,3982.41748046875,0.37571229126599937
Standard,HDBSCAN,43,8,8,0.01,correlation,10,20,eom,,,0.6562179923057556,2092.4658203125,0.44121292007861557
Standard,HDBSCAN,47,8,8,0.01,correlation,10,20,leaf,,,0.7245615720748901,3133.2197265625,0.38601436756209734
Standard,HDBSCAN,31,8,8,0.01,correlation,30,15,eom,,,0.5837957262992859,1472.4613037109375,0.5797456018929331
Standard,HDBSCAN,32,8,8,0.01,correlation,30,15,leaf,,,0.5881956219673157,1429.95263671875,0.5783680240983451
Standard,HDBSCAN,30,8,8,0.01,correlation,30,20,eom,,,0.6065683364868164,1460.7041015625,0.547176908524905
Standard,HDBSCAN,31,8,8,0.01,correlation,30,20,leaf,,,0.6116390824317932,1414.3935546875,0.5422861361288591
Standard,HDBSCAN,60,8,8,0.01,euclidean,10,15,eom,,,0.6362569332122803,2029.699951171875,0.42803581796620344
Standard,HDBSCAN,73,8,8,0.01,euclidean,10,15,leaf,,,0.7200343608856201,3865.021240234375,0.3755883331013145
Standard,HDBSCAN,33,8,8,0.01,euclidean,10,20,eom,,,0.5810315608978271,1036.885986328125,0.5243017160149371
Standard,HDBSCAN,46,8,8,0.01,euclidean,10,20,leaf,,,0.6889109015464783,2836.595947265625,0.420996389709081
Standard,HDBSCAN,19,8,8,0.01,euclidean,30,15,eom,,,0.3953024446964264,1064.378173828125,0.7673302832512888
Standard,HDBSCAN,29,8,8,0.01,euclidean,30,15,leaf,,,0.5398601293563843,1741.9425048828125,0.6079239756966603
Standard,HDBSCAN,17,8,8,0.01,euclidean,30,20,eom,,,0.36704108119010925,1010.7807006835938,0.8138572854138028
Standard,HDBSCAN,27,8,8,0.01,euclidean,30,20,leaf,,,0.5771560668945312,1878.5865478515625,0.576629285971181
Standard,HDBSCAN,61,8,8,0.1,correlation,10,15,eom,,,0.6932178735733032,2264.70849609375,0.4117858472485904
Standard,HDBSCAN,68,8,8,0.1,correlation,10,15,leaf,,,0.7227463722229004,2900.21630859375,0.38290740058108025
Standard,HDBSCAN,39,8,8,0.1,correlation,10,20,eom,,,0.6162404417991638,1059.4326171875,0.4648760956908154
Standard,HDBSCAN,46,8,8,0.1,correlation,10,20,leaf,,,0.6937199831008911,1764.8016357421875,0.39871157884132663
Standard,HDBSCAN,27,8,8,0.1,correlation,30,15,eom,,,0.5174098610877991,922.2138061523438,0.692239292674942
Standard,HDBSCAN,29,8,8,0.1,correlation,30,15,leaf,,,0.5282032489776611,1107.907470703125,0.6807140627698598
Standard,HDBSCAN,26,8,8,0.1,correlation,30,20,eom,,,0.5245143175125122,943.393310546875,0.687673499894151
Standard,HDBSCAN,28,8,8,0.1,correlation,30,20,leaf,,,0.5350666642189026,1043.246826171875,0.6664575568615321
Standard,HDBSCAN,61,8,8,0.1,euclidean,10,15,eom,,,0.6529051661491394,1888.293701171875,0.43512140615593853
Standard,HDBSCAN,69,8,8,0.1,euclidean,10,15,leaf,,,0.705355703830719,2756.830078125,0.4079881966287633
Standard,HDBSCAN,28,8,8,0.1,euclidean,10,20,eom,,,0.40007680654525757,540.2045288085938,0.7078445889627105
Standard,HDBSCAN,43,8,8,0.1,euclidean,10,20,leaf,,,0.6632423996925354,1712.7415771484375,0.4652631335111416
Standard,HDBSCAN,17,8,8,0.1,euclidean,30,15,eom,,,0.30735599994659424,667.1326293945312,0.9093571543164329
Standard,HDBSCAN,27,8,8,0.1,euclidean,30,15,leaf,,,0.5597918629646301,1415.52587890625,0.6966502952483778
Standard,HDBSCAN,18,8,8,0.1,euclidean,30,20,eom,,,0.38365522027015686,735.8406372070312,0.8068806058171965
Standard,HDBSCAN,23,8,8,0.1,euclidean,30,20,leaf,,,0.5817762017250061,1399.4453125,0.5886339351948061
Standard,HDBSCAN,59,8,8,0.2,correlation,10,15,eom,,,0.672869861125946,1636.6307373046875,0.45117491088336165
Standard,HDBSCAN,60,8,8,0.2,correlation,10,15,leaf,,,0.6733940243721008,1635.162109375,0.44913431262453807
Standard,HDBSCAN,39,8,8,0.2,correlation,10,20,eom,,,0.5977606773376465,1128.71728515625,0.5274057028085384
Standard,HDBSCAN,43,8,8,0.2,correlation,10,20,leaf,,,0.6478456854820251,1367.226318359375,0.5022392873524761
Standard,HDBSCAN,24,8,8,0.2,correlation,30,15,eom,,,0.4541780352592468,758.772216796875,0.7482101297244267
Standard,HDBSCAN,27,8,8,0.2,correlation,30,15,leaf,,,0.5122525691986084,779.9374389648438,0.6921428438527024
Standard,HDBSCAN,21,8,8,0.2,correlation,30,20,eom,,,0.46216902136802673,712.6246948242188,0.7141844696265365
Standard,HDBSCAN,23,8,8,0.2,correlation,30,20,leaf,,,0.5003208518028259,810.7133178710938,0.7186281147769202
Standard,HDBSCAN,50,8,8,0.2,euclidean,10,15,eom,,,0.4932628571987152,314.7441711425781,0.6530287868194131
Standard,HDBSCAN,60,8,8,0.2,euclidean,10,15,leaf,,,0.6709520816802979,1644.3763427734375,0.4481481743379749
Standard,HDBSCAN,29,8,8,0.2,euclidean,10,20,eom,,,0.5527965426445007,642.3548583984375,0.5964560500222134
Standard,HDBSCAN,39,8,8,0.2,euclidean,10,20,leaf,,,0.6669250130653381,1435.0399169921875,0.47149144809579796
Standard,HDBSCAN,11,8,8,0.2,euclidean,30,15,eom,,,0.2351105809211731,537.0794677734375,0.8570307219252022
Standard,HDBSCAN,22,8,8,0.2,euclidean,30,15,leaf,,,0.5060063600540161,1008.360107421875,0.7305131913186365
Standard,HDBSCAN,2,8,8,0.2,euclidean,30,20,eom,,,0.09060753136873245,57.280330657958984,1.1482711620599653
Standard,HDBSCAN,19,8,8,0.2,euclidean,30,20,leaf,,,0.5330163240432739,921.845458984375,0.7011844112968127
Standard,HDBSCAN,62,8,15,0.01,correlation,10,15,eom,,,0.6915571689605713,3619.740234375,0.41155253676189935
Standard,HDBSCAN,65,8,15,0.01,correlation,10,15,leaf,,,0.7052555680274963,3920.218505859375,0.3993207315613258
Standard,HDBSCAN,44,8,15,0.01,correlation,10,20,eom,,,0.6861557960510254,3469.169677734375,0.43785250232348694
Standard,HDBSCAN,46,8,15,0.01,correlation,10,20,leaf,,,0.6985451579093933,3586.102783203125,0.4227671781789862
Standard,HDBSCAN,27,8,15,0.01,correlation,30,15,eom,,,0.5025467872619629,1588.160888671875,0.6911918786680539
Standard,HDBSCAN,29,8,15,0.01,correlation,30,15,leaf,,,0.5839124917984009,2463.46533203125,0.6029599433007815
Standard,HDBSCAN,24,8,15,0.01,correlation,30,20,eom,,,0.49651554226875305,1648.3115234375,0.7193293954633436
Standard,HDBSCAN,27,8,15,0.01,correlation,30,20,leaf,,,0.600682258605957,2352.501708984375,0.5582982512670684
Standard,HDBSCAN,58,8,15,0.01,euclidean,10,15,eom,,,0.6669350862503052,3095.192138671875,0.4334052669097412
Standard,HDBSCAN,65,8,15,0.01,euclidean,10,15,leaf,,,0.7097999453544617,4037.704833984375,0.3983826548009419
Standard,HDBSCAN,36,8,15,0.01,euclidean,10,20,eom,,,0.6627101302146912,2483.995849609375,0.4301415993969413
Standard,HDBSCAN,38,8,15,0.01,euclidean,10,20,leaf,,,0.6973991394042969,3619.00634765625,0.41756187766181974
Standard,HDBSCAN,18,8,15,0.01,euclidean,30,15,eom,,,0.3569723963737488,777.6621704101562,0.6547452655573703
Standard,HDBSCAN,28,8,15,0.01,euclidean,30,15,leaf,,,0.5826178193092346,1826.64111328125,0.5988146696972965
Standard,HDBSCAN,17,8,15,0.01,euclidean,30,20,eom,,,0.3580353260040283,815.6746826171875,0.6839126775315991
Standard,HDBSCAN,25,8,15,0.01,euclidean,30,20,leaf,,,0.6130263209342957,2237.8310546875,0.5399506764776638
Standard,HDBSCAN,56,8,15,0.1,correlation,10,15,eom,,,0.6660434603691101,2363.029296875,0.45847883953544866
Standard,HDBSCAN,61,8,15,0.1,correlation,10,15,leaf,,,0.7012456655502319,2740.58837890625,0.41622685964244943
Standard,HDBSCAN,40,8,15,0.1,correlation,10,20,eom,,,0.6571905612945557,2155.028076171875,0.48065035826583546
Standard,HDBSCAN,43,8,15,0.1,correlation,10,20,leaf,,,0.6681694984436035,2214.40966796875,0.46033656360108344
Standard,HDBSCAN,28,8,15,0.1,correlation,30,15,eom,,,0.5716634392738342,1787.760986328125,0.6196380698851257
Standard,HDBSCAN,28,8,15,0.1,correlation,30,15,leaf,,,0.5716634392738342,1787.760986328125,0.6196380698851257
Standard,HDBSCAN,23,8,15,0.1,correlation,30,20,eom,,,0.5687056183815002,1286.4549560546875,0.5925965392603194
Standard,HDBSCAN,25,8,15,0.1,correlation,30,20,leaf,,,0.6053764224052429,1877.6474609375,0.5759445301529762
Standard,HDBSCAN,53,8,15,0.1,euclidean,10,15,eom,,,0.6450257897377014,2018.8814697265625,0.46885926064242345
Standard,HDBSCAN,57,8,15,0.1,euclidean,10,15,leaf,,,0.6704817414283752,2576.705078125,0.45295145810215603
Standard,HDBSCAN,33,8,15,0.1,euclidean,10,20,eom,,,0.6097959876060486,1383.0955810546875,0.5141480314404552
Standard,HDBSCAN,36,8,15,0.1,euclidean,10,20,leaf,,,0.6574039459228516,1830.8359375,0.4603360435487132
Standard,HDBSCAN,15,8,15,0.1,euclidean,30,15,eom,,,0.21630282700061798,440.459228515625,0.8667695126033086
Standard,HDBSCAN,28,8,15,0.1,euclidean,30,15,leaf,,,0.5533277988433838,1241.42529296875,0.6217983751092381
Standard,HDBSCAN,13,8,15,0.1,euclidean,30,20,eom,,,0.26536643505096436,458.0822448730469,0.7586593655084057
Standard,HDBSCAN,23,8,15,0.1,euclidean,30,20,leaf,,,0.5709099769592285,1329.5029296875,0.6286071570317882
Standard,HDBSCAN,51,8,15,0.2,correlation,10,15,eom,,,0.6317089200019836,1447.0693359375,0.5130309182141007
Standard,HDBSCAN,54,8,15,0.2,correlation,10,15,leaf,,,0.6425262093544006,1486.831787109375,0.5036929041848397
Standard,HDBSCAN,38,8,15,0.2,correlation,10,20,eom,,,0.6098278760910034,1215.9927978515625,0.5614321570258147
Standard,HDBSCAN,40,8,15,0.2,correlation,10,20,leaf,,,0.6189353466033936,1219.9774169921875,0.5397501913422049
Standard,HDBSCAN,21,8,15,0.2,correlation,30,15,eom,,,0.4968438744544983,918.6271362304688,0.7318905801268869
Standard,HDBSCAN,24,8,15,0.2,correlation,30,15,leaf,,,0.5651372671127319,1201.091796875,0.6542234284331955
Standard,HDBSCAN,19,8,15,0.2,correlation,30,20,eom,,,0.4884216785430908,863.8639526367188,0.733291006554718
Standard,HDBSCAN,21,8,15,0.2,correlation,30,20,leaf,,,0.5319570302963257,1016.0444946289062,0.6857552406166959
Standard,HDBSCAN,48,8,15,0.2,euclidean,10,15,eom,,,0.642676591873169,1573.9381103515625,0.46785282512129367
Standard,HDBSCAN,53,8,15,0.2,euclidean,10,15,leaf,,,0.6750166416168213,1936.747802734375,0.4382183441939938
Standard,HDBSCAN,2,8,15,0.2,euclidean,10,20,eom,,,0.28535953164100647,99.51251220703125,0.6585997031046743
Standard,HDBSCAN,34,8,15,0.2,euclidean,10,20,leaf,,,0.6575555205345154,1213.5714111328125,0.46629664531254567
Standard,HDBSCAN,2,8,15,0.2,euclidean,30,15,eom,,,0.28535953164100647,99.51251220703125,0.6585997031046743
Standard,HDBSCAN,21,8,15,0.2,euclidean,30,15,leaf,,,0.5064665675163269,923.74609375,0.7039652261900164
Standard,HDBSCAN,2,8,15,0.2,euclidean,30,20,eom,,,0.28535953164100647,99.51251220703125,0.6585997031046743
Standard,HDBSCAN,19,8,15,0.2,euclidean,30,20,leaf,,,0.5706725716590881,1002.1815795898438,0.6272215968961019
Standard,HDBSCAN,53,8,30,0.01,correlation,10,15,eom,,,0.6530918478965759,2894.428466796875,0.4498721920888119
