,features,metric_umap,n_neig_umap,min_d_umap,silhouette,calinski_harabasz,davies_bouldin,cluster_distribution
321,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",euclidean,40,0.2,0.1782456785440445,46.408531188964844,0.8296977639706953,"(np.float64(0.9664351851851852), np.float64(0.03356481481481482))"
322,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",manhattan,40,0.2,0.1994338035583496,51.68169021606445,0.782548656930425,"(np.float64(0.9664351851851852), np.float64(0.03356481481481482))"
323,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'vol_asymmetry', 'vixm_drift']",correlation,40,0.2,0.36201369762420654,549.7711791992188,1.1129893582328485,"(np.float64(0.34953703703703703), np.float64(0.6504629629629629))"
324,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,10,0.01,0.3831869661808014,237.6095733642578,0.6320498844764116,"(np.float64(0.9178240740740741), np.float64(0.08217592592592593))"
325,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,10,0.01,0.46957510709762573,341.3220520019531,0.5226112138392255,"(np.float64(0.9178240740740741), np.float64(0.08217592592592593))"
326,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,10,0.01,0.3381384015083313,278.1795349121094,0.8553620842250245,"(np.float64(0.8495370370370371), np.float64(0.15046296296296297))"
327,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,10,0.1,0.3926239609718323,106.40714263916016,0.4443635469236569,"(np.float64(0.9745370370370371), np.float64(0.02546296296296296))"
328,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,10,0.1,0.385590523481369,256.30633544921875,0.6192978251195533,"(np.float64(0.9178240740740741), np.float64(0.08217592592592593))"
329,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,10,0.1,0.36516091227531433,482.3647766113281,1.1020344928059385,"(np.float64(0.6898148148148148), np.float64(0.3101851851851852))"
330,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,10,0.2,0.17283305525779724,60.97038269042969,0.8353143845841122,"(np.float64(0.9583333333333334), np.float64(0.041666666666666664))"
331,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,10,0.2,0.39688894152641296,263.6067810058594,0.6378419202669521,"(np.float64(0.9178240740740741), np.float64(0.08217592592592593))"
332,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,10,0.2,0.3019120991230011,339.4521484375,1.1617195132625502,"(np.float64(0.7638888888888888), np.float64(0.2361111111111111))"
333,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,20,0.01,0.47149911522865295,977.3701782226562,0.8274684922106995,"(np.float64(0.38657407407407407), np.float64(0.6134259259259259))"
334,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,20,0.01,0.28945523500442505,151.28924560546875,0.8291591837814828,"(np.float64(0.9178240740740741), np.float64(0.08217592592592593))"
335,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,20,0.01,0.2595660090446472,199.86070251464844,0.877381070971747,"(np.float64(0.8842592592592593), np.float64(0.11574074074074074))"
336,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,20,0.1,0.4032329320907593,710.5645751953125,1.0086014663986103,"(np.float64(0.4305555555555556), np.float64(0.5694444444444444))"
337,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,20,0.1,0.399906724691391,676.895263671875,0.9850776393329342,"(np.float64(0.3715277777777778), np.float64(0.6284722222222222))"
338,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,20,0.1,0.2697574198246002,213.20790100097656,1.0163768767440609,"(np.float64(0.8564814814814815), np.float64(0.14351851851851852))"
339,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,20,0.2,0.3719994127750397,613.5807495117188,1.0834361695055033,"(np.float64(0.41782407407407407), np.float64(0.5821759259259259))"
340,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,20,0.2,0.36478886008262634,571.71435546875,1.083257050664204,"(np.float64(0.3726851851851852), np.float64(0.6273148148148148))"
341,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,20,0.2,0.21649466454982758,176.09188842773438,1.1441307448744218,"(np.float64(0.8530092592592593), np.float64(0.14699074074074073))"
342,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,40,0.01,0.42413631081581116,744.4693603515625,0.8975854408973453,"(np.float64(0.3368055555555556), np.float64(0.6631944444444444))"
343,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,40,0.01,0.4464855194091797,902.0630493164062,0.8630076319683985,"(np.float64(0.36226851851851855), np.float64(0.6377314814814815))"
344,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,40,0.01,0.3811165988445282,549.5156860351562,1.1748817847005495,"(np.float64(0.41782407407407407), np.float64(0.5821759259259259))"
345,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,40,0.1,0.3795417845249176,605.131103515625,1.0065632097404413,"(np.float64(0.3414351851851852), np.float64(0.6585648148148148))"
346,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,40,0.1,0.41642993688583374,782.455322265625,0.9255845446129561,"(np.float64(0.3587962962962963), np.float64(0.6412037037037037))"
347,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,40,0.1,0.32518768310546875,394.1136169433594,1.042963579995522,"(np.float64(0.7615740740740741), np.float64(0.23842592592592593))"
348,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",euclidean,40,0.2,0.3553025722503662,537.418212890625,1.0670992847422462,"(np.float64(0.3333333333333333), np.float64(0.6666666666666666))"
349,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",manhattan,40,0.2,0.3964100182056427,710.6400756835938,0.9750141827309627,"(np.float64(0.3599537037037037), np.float64(0.6400462962962963))"
350,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'volume_trend_divergence']",correlation,40,0.2,0.32188931107521057,431.6351013183594,1.32106478152045,"(np.float64(0.5868055555555556), np.float64(0.4131944444444444))"
351,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,10,0.01,0.5449936985969543,251.1449432373047,0.9881760536642392,"(np.float64(0.9317129629629629), np.float64(0.06828703703703703))"
352,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,10,0.01,0.6736760139465332,646.7809448242188,0.28827602295122473,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
353,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,10,0.01,0.3623620271682739,422.380859375,1.203344816368582,"(np.float64(0.6261574074074074), np.float64(0.3738425925925926))"
354,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,10,0.1,0.5536474585533142,357.85491943359375,0.3963951438400023,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
355,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,10,0.1,0.6397390961647034,561.1362915039062,0.3231019803754209,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
356,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,10,0.1,0.19376999139785767,79.87358093261719,0.8151262266465471,"(np.float64(0.9502314814814815), np.float64(0.04976851851851852))"
357,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,10,0.2,0.4864393174648285,279.2005920410156,0.46764584270094445,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
358,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,10,0.2,0.5148354768753052,299.6136474609375,0.45548853515434057,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
359,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,10,0.2,0.3506663143634796,465.7530212402344,1.1852134985340497,"(np.float64(0.6273148148148148), np.float64(0.3726851851851852))"
360,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,20,0.01,0.5658823251724243,391.66094970703125,0.38076431270145594,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
361,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,20,0.01,0.5084580183029175,291.48272705078125,0.4413027392723372,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
362,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,20,0.01,0.441319078207016,691.8074340820312,0.8567967661897358,"(np.float64(0.6770833333333334), np.float64(0.3229166666666667))"
363,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,20,0.1,0.484086811542511,278.4561462402344,0.466077934381534,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
364,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,20,0.1,0.391766220331192,196.22984313964844,0.5559926658306855,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
365,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,20,0.1,0.4026910364627838,598.3508911132812,1.043477955427647,"(np.float64(0.6261574074074074), np.float64(0.3738425925925926))"
366,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,20,0.2,0.4240272641181946,219.33035278320312,0.5417519801094518,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
367,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,20,0.2,0.36683976650238037,177.90191650390625,0.6060323621799898,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
368,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,20,0.2,0.19130685925483704,77.21415710449219,0.8585058754107535,"(np.float64(0.9502314814814815), np.float64(0.04976851851851852))"
369,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,40,0.01,0.4568234086036682,827.727294921875,0.8328871165161817,"(np.float64(0.33449074074074076), np.float64(0.6655092592592593))"
370,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,40,0.01,0.3647419214248657,166.64283752441406,0.5854924886317473,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
371,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,40,0.01,0.39278900623321533,546.5145263671875,0.9648195290223821,"(np.float64(0.6770833333333334), np.float64(0.3229166666666667))"
372,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,40,0.1,0.4155803322792053,677.0654907226562,0.9270647769937602,"(np.float64(0.33564814814814814), np.float64(0.6643518518518519))"
373,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,40,0.1,0.37126824259757996,518.4130249023438,1.1020727328907451,"(np.float64(0.3599537037037037), np.float64(0.6400462962962963))"
374,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,40,0.1,0.38319066166877747,544.207275390625,0.9849125637781628,"(np.float64(0.6782407407407407), np.float64(0.32175925925925924))"
375,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",euclidean,40,0.2,0.39139091968536377,605.03564453125,0.9755096896286347,"(np.float64(0.32407407407407407), np.float64(0.6759259259259259))"
376,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",manhattan,40,0.2,0.32944533228874207,152.4320526123047,0.6482740154855048,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
377,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'higher_high_consistency', 'vixm_drift']",correlation,40,0.2,0.3491491973400116,496.7243347167969,1.1589651214466392,"(np.float64(0.6296296296296297), np.float64(0.37037037037037035))"
378,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,10,0.01,0.2619413137435913,59.26577377319336,0.6577320768556618,"(np.float64(0.032407407407407406), np.float64(0.9675925925925926))"
379,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,10,0.01,0.40247753262519836,122.68045806884766,0.45232229988103745,"(np.float64(0.032407407407407406), np.float64(0.9675925925925926))"
380,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,10,0.01,0.3297649919986725,121.71179962158203,0.6266122948027434,"(np.float64(0.9548611111111112), np.float64(0.04513888888888889))"
381,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,10,0.1,0.3918752372264862,105.89224243164062,0.509322570181423,"(np.float64(0.032407407407407406), np.float64(0.9675925925925926))"
382,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,10,0.1,0.5200820565223694,284.15460205078125,0.4853390416150501,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
383,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,10,0.1,0.2277742624282837,83.71099853515625,0.7708128867188916,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
384,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,10,0.2,0.33245766162872314,78.03714752197266,0.6121925221862746,"(np.float64(0.032407407407407406), np.float64(0.9675925925925926))"
385,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,10,0.2,0.5064564347267151,262.69610595703125,0.49931133250405063,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
386,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,10,0.2,0.35730692744255066,35.012855529785156,0.494076925010508,"(np.float64(0.9895833333333334), np.float64(0.010416666666666666))"
387,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,20,0.01,0.40897172689437866,201.50106811523438,0.525596922204172,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
388,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,20,0.01,0.4070287346839905,184.84852600097656,0.5445758355741518,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
389,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,20,0.01,0.18344323337078094,63.8072624206543,0.8755299548496793,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
390,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,20,0.1,0.45353278517723083,235.9556427001953,0.4929910429678377,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
391,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,20,0.1,0.416374146938324,192.3822479248047,0.5443457468454634,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
392,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,20,0.1,0.21950000524520874,75.98030853271484,0.8137777915055318,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
393,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,20,0.2,0.3922184109687805,180.87889099121094,0.5945217951135344,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
394,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,20,0.2,0.3028582036495209,124.4393081665039,0.7019635087655097,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
395,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,20,0.2,0.15053662657737732,58.63266372680664,0.958898270334253,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
396,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,40,0.01,0.4400191009044647,882.1036376953125,0.900195712900337,"(np.float64(0.41898148148148145), np.float64(0.5810185185185185))"
397,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,40,0.01,0.47750821709632874,1105.6607666015625,0.7792246743503856,"(np.float64(0.3773148148148148), np.float64(0.6226851851851852))"
398,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,40,0.01,0.2789596915245056,124.87055969238281,0.6246401342013355,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
399,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,40,0.1,0.29077014327049255,119.81537628173828,0.7151828369685367,"(np.float64(0.9432870370370371), np.float64(0.056712962962962965))"
400,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,40,0.1,0.46663516759872437,1005.9214477539062,0.8105623469812967,"(np.float64(0.3611111111111111), np.float64(0.6388888888888888))"
401,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,40,0.1,0.1777505725622177,68.05278778076172,0.8625218691578026,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
402,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",euclidean,40,0.2,0.4030064344406128,733.007080078125,0.9536902689517108,"(np.float64(0.36342592592592593), np.float64(0.6365740740740741))"
403,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",manhattan,40,0.2,0.4241786599159241,838.068359375,0.910080053055763,"(np.float64(0.375), np.float64(0.625))"
404,"['glob_eq_tlt_corr', 'glob_eq_gld_corr', 'beta_vol_spread', 'volume_trend_divergence', 'vixm_drift']",correlation,40,0.2,0.09437893331050873,47.9595832824707,1.0622431814136388,"(np.float64(0.04513888888888889), np.float64(0.9548611111111112))"
